"","pID","beta","gamma","value","x","prior","genpost","infbeta","infgamma","infvalue"
"829",259,0.479742261386275,5.62422776440644,0.0702842615282267,0.3,0.0540540540540541,6.6561678450773e-08,0.479758991393599,5.62405179486584,2.07461376687335e-12
"830",259,0.479742261386275,5.62422776440644,0.0702842615282267,0.4,0.0540540540540541,1.8089889621474e-05,0.479758991393599,5.62405179486584,2.07461376687335e-12
"831",259,0.479742261386275,5.62422776440644,0.0702842615282267,0.5,0.0540540540540541,0.000982377705266266,0.479758991393599,5.62405179486584,2.07461376687335e-12
"832",259,0.479742261386275,5.62422776440644,0.0702842615282267,0.6,0.0540540540540541,0.0169265310291896,0.479758991393599,5.62405179486584,2.07461376687335e-12
"833",259,0.479742261386275,5.62422776440644,0.0702842615282267,0.7,0.0540540540540541,0.107641569705829,0.479758991393599,5.62405179486584,2.07461376687335e-12
"834",259,0.479742261386275,5.62422776440644,0.0702842615282267,0.8,0.459009009009009,0.810758434999963,0.479758991393599,5.62405179486584,2.07461376687335e-12
"835",259,0.479742261386275,5.62422776440644,0.0702842615282267,0.9,0.0540540540540541,0.0636729300929944,0.479758991393599,5.62405179486584,2.07461376687335e-12
"836",259,0.479742261386275,5.62422776440644,0.0702842615282267,1,0.0540540540540541,0,0.479758991393599,5.62405179486584,2.07461376687335e-12
"837",26,0.9999999,22.3014952355003,0.00361683887586164,0,0.00900900900900901,0,0.9999999,22.2873979571374,2.63806459601215e-12
"838",26,0.9999999,22.3014952355003,0.00361683887586164,0.1,0.00900900900900901,1.00738873241359e-68,0.9999999,22.2873979571374,2.63806459601215e-12
"839",26,0.9999999,22.3014952355003,0.00361683887586164,0.2,0.00900900900900901,5.20110246239848e-43,0.9999999,22.2873979571374,2.63806459601215e-12
"840",26,0.9999999,22.3014952355003,0.00361683887586164,0.3,0.00900900900900901,1.35263860941456e-28,0.9999999,22.2873979571374,2.63806459601215e-12
"841",26,0.9999999,22.3014952355003,0.00361683887586164,0.4,0.00900900900900901,6.07366489175382e-19,0.9999999,22.2873979571374,2.63806459601215e-12
"842",26,0.9999999,22.3014952355003,0.00361683887586164,0.5,0.00900900900900901,4.59772951941392e-12,0.9999999,22.2873979571374,2.63806459601215e-12
"843",26,0.9999999,22.3014952355003,0.00361683887586164,0.6,0.00900900900900901,3.67067514421124e-07,0.9999999,22.2873979571374,2.63806459601215e-12
"844",26,0.9999999,22.3014952355003,0.00361683887586164,0.7,0.00900900900900901,0.000562962351061007,0.9999999,22.2873979571374,2.63806459601215e-12
"845",26,0.9999999,22.3014952355003,0.00361683887586164,0.8,0.907387387387387,0.999366476345545,0.9999999,22.2873979571374,2.63806459601215e-12
"846",26,0.9999999,22.3014952355003,0.00361683887586164,0.9,0.00900900900900901,7.01942312817022e-05,0.9999999,22.2873979571374,2.63806459601215e-12
"847",26,0.9999999,22.3014952355003,0.00361683887586164,1,0.0115315315315315,0,0.9999999,22.2873979571374,2.63806459601215e-12
"848",265,0.589796454137173,0.0527536360354732,0.0207050426479292,0,0.00900900900900901,0,0.589796037861367,0.0527548323571947,3.38475178149746e-13
"849",265,0.589796454137173,0.0527536360354732,0.0207050426479292,0.1,0.00900900900900901,0.0349187929822667,0.589796037861367,0.0527548323571947,3.38475178149746e-13
"850",265,0.589796454137173,0.0527536360354732,0.0207050426479292,0.2,0.0781081081081081,0.0785919217889142,0.589796037861367,0.0527548323571947,3.38475178149746e-13
"851",265,0.589796454137173,0.0527536360354732,0.0207050426479292,0.3,0.162162162162162,0.135568590491349,0.589796037861367,0.0527548323571947,3.38475178149746e-13
"852",265,0.589796454137173,0.0527536360354732,0.0207050426479292,0.4,0.138108108108108,0.127637366370773,0.589796037861367,0.0527548323571947,3.38475178149746e-13
"853",265,0.589796454137173,0.0527536360354732,0.0207050426479292,0.5,0.0169369369369369,0.0527607097437731,0.589796037861367,0.0527548323571947,3.38475178149746e-13
"854",265,0.589796454137173,0.0527536360354732,0.0207050426479292,0.6,0.0406306306306306,0.0702046183076591,0.589796037861367,0.0527548323571947,3.38475178149746e-13
"855",265,0.589796454137173,0.0527536360354732,0.0207050426479292,0.7,0.434954954954955,0.34264948099511,0.589796037861367,0.0527548323571947,3.38475178149746e-13
"856",265,0.589796454137173,0.0527536360354732,0.0207050426479292,0.8,0.093063063063063,0.108228513935133,0.589796037861367,0.0527548323571947,3.38475178149746e-13
"857",265,0.589796454137173,0.0527536360354732,0.0207050426479292,0.9,0.00900900900900901,0.0494400053850231,0.589796037861367,0.0527548323571947,3.38475178149746e-13
"858",265,0.589796454137173,0.0527536360354732,0.0207050426479292,1,0.00900900900900901,0,0.589796037861367,0.0527548323571947,3.38475178149746e-13
"859",266,1e-07,0.264825722135304,0.0238399865388468,0,0.0179279279279279,0,1e-07,0.264827412473396,4.06196847792809e-13
"860",266,1e-07,0.264825722135304,0.0238399865388468,0.1,0.0316216216216216,0.0265347931973775,1e-07,0.264827412473396,4.06196847792809e-13
"861",266,1e-07,0.264825722135304,0.0238399865388468,0.2,0.0383783783783784,0.0535983167240266,1e-07,0.264827412473396,4.06196847792809e-13
"862",266,1e-07,0.264825722135304,0.0238399865388468,0.3,0.047027027027027,0.079492723203282,1e-07,0.264827412473396,4.06196847792809e-13
"863",266,1e-07,0.264825722135304,0.0238399865388468,0.4,0.0510810810810811,0.103501372669326,1e-07,0.264827412473396,4.06196847792809e-13
"864",266,1e-07,0.264825722135304,0.0238399865388468,0.5,0.196486486486486,0.124920583775234,1e-07,0.264827412473396,4.06196847792809e-13
"865",266,1e-07,0.264825722135304,0.0238399865388468,0.6,0.182702702702703,0.142838952607659,1e-07,0.264827412473396,4.06196847792809e-13
"866",266,1e-07,0.264825722135304,0.0238399865388468,0.7,0.185315315315315,0.155839158603705,1e-07,0.264827412473396,4.06196847792809e-13
"867",266,1e-07,0.264825722135304,0.0238399865388468,0.8,0.111531531531532,0.161240487143485,1e-07,0.264827412473396,4.06196847792809e-13
"868",266,1e-07,0.264825722135304,0.0238399865388468,0.9,0.0767567567567567,0.152033612075905,1e-07,0.264827412473396,4.06196847792809e-13
"869",266,1e-07,0.264825722135304,0.0238399865388468,1,0.0611711711711712,0,1e-07,0.264827412473396,4.06196847792809e-13
