"","pID","beta","gamma","value","x","prior","genpost","infbeta","infgamma","infvalue"
"475",185,0.529226304276437,1e-07,0.00582313825165794,0.1,0.0854131002793044,0.100051760063735,0.529226391911678,1e-07,8.94098938693259e-17
"476",185,0.529226304276437,1e-07,0.00582313825165794,0.2,0.0944229209838724,0.105473011676077,0.529226391911678,1e-07,8.94098938693259e-17
"477",185,0.529226304276437,1e-07,0.00582313825165794,0.3,0.107036669970268,0.11306274357429,0.529226391911678,1e-07,8.94098938693259e-17
"478",185,0.529226304276437,1e-07,0.00582313825165794,0.4,0.141994774303991,0.13409711326481,0.529226391911678,1e-07,8.94098938693259e-17
"479",185,0.529226304276437,1e-07,0.00582313825165794,0.5,0.155419407153798,0.14217475069533,0.529226391911678,1e-07,8.94098938693259e-17
"480",185,0.529226304276437,1e-07,0.00582313825165794,0.6,0.135597801603748,0.13024805836578,0.529226391911678,1e-07,8.94098938693259e-17
"481",185,0.529226304276437,1e-07,0.00582313825165794,0.7,0.102711956032075,0.11046058324064,0.529226391911678,1e-07,8.94098938693259e-17
"482",185,0.529226304276437,1e-07,0.00582313825165794,0.8,0.0663122803856203,0.0885588263489623,0.529226391911678,1e-07,8.94098938693259e-17
"483",185,0.529226304276437,1e-07,0.00582313825165794,0.9,0.0452292999369313,0.075873152770377,0.529226391911678,1e-07,8.94098938693259e-17
"484",185,0.529226304276437,1e-07,0.00582313825165794,1,0.00964050815388774,0,0.529226391911678,1e-07,8.94098938693259e-17
"485",186,0.9999999,1.20041483787331,0.00804304522087601,0,0.00945860733267273,0,0.9999999,1.2004159966873,1.56612309720341e-14
"486",186,0.9999999,1.20041483787331,0.00804304522087601,0.1,0.0180163949193766,8.33459624737204e-06,0.9999999,1.2004159966873,1.56612309720341e-14
"487",186,0.9999999,1.20041483787331,0.00804304522087601,0.2,0.0274750022520494,0.000307746825122931,0.9999999,1.2004159966873,1.56612309720341e-14
"488",186,0.9999999,1.20041483787331,0.00804304522087601,0.3,0.0295468876677777,0.00197552906049439,0.9999999,1.2004159966873,1.56612309720341e-14
"489",186,0.9999999,1.20041483787331,0.00804304522087601,0.4,0.0607152508782993,0.0134282290404855,0.9999999,1.2004159966873,1.56612309720341e-14
"490",186,0.9999999,1.20041483787331,0.00804304522087601,0.5,0.140077470498153,0.0726721029548561,0.9999999,1.2004159966873,1.56612309720341e-14
"491",186,0.9999999,1.20041483787331,0.00804304522087601,0.6,0.241599855868841,0.230125767057873,0.9999999,1.2004159966873,1.56612309720341e-14
"492",186,0.9999999,1.20041483787331,0.00804304522087601,0.7,0.258985676966039,0.366118512123556,0.9999999,1.2004159966873,1.56612309720341e-14
"493",186,0.9999999,1.20041483787331,0.00804304522087601,0.8,0.146923700567516,0.242388955216253,0.9999999,1.2004159966873,1.56612309720341e-14
"494",186,0.9999999,1.20041483787331,0.00804304522087601,0.9,0.0577425457166021,0.0729748231251114,0.9999999,1.2004159966873,1.56612309720341e-14
"495",186,0.9999999,1.20041483787331,0.00804304522087601,1,0.00945860733267273,0,0.9999999,1.2004159966873,1.56612309720341e-14
"496",188,1e-07,0.748634024491834,0.50306117959494,0,0.0281055760742275,0,1e-07,0.748634573998861,1.05212061795454e-14
"497",188,1e-07,0.748634024491834,0.50306117959494,0.1,0.0363931177371408,0.0013772247613018,1e-07,0.748634573998861,1.05212061795454e-14
"498",188,1e-07,0.748634024491834,0.50306117959494,0.2,0.0198180344113143,0.0100497552294623,1e-07,0.748634573998861,1.05212061795454e-14
"499",188,1e-07,0.748634024491834,0.50306117959494,0.3,0.0339609044230249,0.0306233274448538,1e-07,0.748634573998861,1.05212061795454e-14
"500",188,1e-07,0.748634024491834,0.50306117959494,0.4,0.00900819745968832,0.0645754257944693,1e-07,0.748634573998861,1.05212061795454e-14
"501",188,1e-07,0.748634024491834,0.50306117959494,0.5,0.0269345104044681,0.109898064644161,1e-07,0.748634573998861,1.05212061795454e-14
"502",188,1e-07,0.748634024491834,0.50306117959494,0.6,0.00900819745968832,0.160528076667619,1e-07,0.748634573998861,1.05212061795454e-14
"503",188,1e-07,0.748634024491834,0.50306117959494,0.7,0.00900819745968832,0.205348810405213,1e-07,0.748634573998861,1.05212061795454e-14
"504",188,1e-07,0.748634024491834,0.50306117959494,0.8,0.00900819745968832,0.226111818068135,1e-07,0.748634573998861,1.05212061795454e-14
"505",188,1e-07,0.748634024491834,0.50306117959494,0.9,0.809746869651383,0.191487496984784,1e-07,0.748634573998861,1.05212061795454e-14
"506",188,1e-07,0.748634024491834,0.50306117959494,1,0.00900819745968832,0,1e-07,0.748634573998861,1.05212061795454e-14
"507",19,0.9999999,0.155731178022854,0.0731474333278326,0,0.0627927927927928,0,0.9999999,0.15573153240703,5.80645731949132e-15
"508",19,0.9999999,0.155731178022854,0.0731474333278326,0.1,0.0166666666666667,0.00754202595348325,0.9999999,0.15573153240703,5.80645731949132e-15
"509",19,0.9999999,0.155731178022854,0.0731474333278326,0.2,0.00900900900900901,0.00616409717071123,0.9999999,0.15573153240703,5.80645731949132e-15
"510",19,0.9999999,0.155731178022854,0.0731474333278326,0.3,0.100540540540541,0.0867348665398991,0.9999999,0.15573153240703,5.80645731949132e-15
"511",19,0.9999999,0.155731178022854,0.0731474333278326,0.4,0.0488288288288288,0.049196088285821,0.9999999,0.15573153240703,5.80645731949132e-15
"512",19,0.9999999,0.155731178022854,0.0731474333278326,0.5,0.459279279279279,0.516853781126828,0.9999999,0.15573153240703,5.80645731949132e-15
"513",19,0.9999999,0.155731178022854,0.0731474333278326,0.6,0.106216216216216,0.129334308290784,0.9999999,0.15573153240703,5.80645731949132e-15
"514",19,0.9999999,0.155731178022854,0.0731474333278326,0.7,0.0572072072072072,0.073319526191248,0.9999999,0.15573153240703,5.80645731949132e-15
"515",19,0.9999999,0.155731178022854,0.0731474333278326,0.8,0.0893693693693694,0.116858226101685,0.9999999,0.15573153240703,5.80645731949132e-15
"516",19,0.9999999,0.155731178022854,0.0731474333278326,0.9,0.0110810810810811,0.0139970803395392,0.9999999,0.15573153240703,5.80645731949132e-15
"517",19,0.9999999,0.155731178022854,0.0731474333278326,1,0.039009009009009,0,0.9999999,0.15573153240703,5.80645731949132e-15
"518",190,0.9999999,3.28597146115215,0.00602218631328864,0,0.00900819745968832,0,0.9999999,3.2859715005396,4.67062713513521e-18
"519",190,0.9999999,3.28597146115215,0.00602218631328864,0.1,0.00900819745968832,2.68113053814277e-12,0.9999999,3.2859715005396,4.67062713513521e-18
