"","pID","beta","gamma","value","seenRed","seenBlue","x","prior","genpost","infbeta","infgamma","infvalue"
"880",394,1e-07,0.494930231063008,0.00981460909908583,36,10,1,0.00901063254640476,0,1e-07,0.494930866323364,1.16925433275183e-13
"881",397,2.7367958077311e-07,5.85371755430196,0.00427558396155715,25,7,0,0.00900900900900901,0,0.124039754288418,4.12280814236201,3.37051310845867e-08
"882",397,2.7367958077311e-07,5.85371755430196,0.00427558396155715,25,7,0.1,0.00900900900900901,3.82422253043081e-106,0.124039754288418,4.12280814236201,3.37051310845867e-08
"883",397,2.7367958077311e-07,5.85371755430196,0.00427558396155715,25,7,0.2,0.00900900900900901,3.46841036481155e-64,0.124039754288418,4.12280814236201,3.37051310845867e-08
"884",397,2.7367958077311e-07,5.85371755430196,0.00427558396155715,25,7,0.3,0.00900900900900901,8.58150552615133e-41,0.124039754288418,4.12280814236201,3.37051310845867e-08
"885",397,2.7367958077311e-07,5.85371755430196,0.00427558396155715,25,7,0.4,0.00900900900900901,2.98024655921931e-25,0.124039754288418,4.12280814236201,3.37051310845867e-08
"886",397,2.7367958077311e-07,5.85371755430196,0.00427558396155715,25,7,0.5,0.0115315315315315,2.58116493817861e-14,0.124039754288418,4.12280814236201,3.37051310845867e-08
"887",397,2.7367958077311e-07,5.85371755430196,0.00427558396155715,25,7,0.6,0.00900900900900901,1.06768979690836e-06,0.124039754288418,4.12280814236201,3.37051310845867e-08
"888",397,2.7367958077311e-07,5.85371755430196,0.00427558396155715,25,7,0.7,0.00900900900900901,0.0508326211369619,0.124039754288418,4.12280814236201,3.37051310845867e-08
"889",397,2.7367958077311e-07,5.85371755430196,0.00427558396155715,25,7,0.8,0.907387387387387,0.949152879396303,0.124039754288418,4.12280814236201,3.37051310845867e-08
"890",397,2.7367958077311e-07,5.85371755430196,0.00427558396155715,25,7,0.9,0.00900900900900901,1.34317769119357e-05,0.124039754288418,4.12280814236201,3.37051310845867e-08
"891",397,2.7367958077311e-07,5.85371755430196,0.00427558396155715,25,7,1,0.00900900900900901,0,0.124039754288418,4.12280814236201,3.37051310845867e-08
"892",40,1e-07,0.032809263353851,0.261008944428754,28,7,0,0.00945945945945946,0,1e-07,0.0328170338489679,4.89506878605764e-10
