"","pID","gamma","value","x","prior","genpost","infgamma","infvalue"
"798",202,0.28493124160787,0.00399889401226065,0.5,0.0914414414414414,0.125031858943637,0.28493227031967,1.38478716283804e-13
"799",202,0.28493124160787,0.00399889401226065,0.6,0.117927927927928,0.14442848007406,0.28493227031967,1.38478716283804e-13
"800",202,0.28493124160787,0.00399889401226065,0.7,0.15972972972973,0.158618858112287,0.28493227031967,1.38478716283804e-13
"801",202,0.28493124160787,0.00399889401226065,0.8,0.185765765765766,0.164541627192557,0.28493227031967,1.38478716283804e-13
"802",202,0.28493124160787,0.00399889401226065,0.9,0.157657657657658,0.154455274751618,0.28493227031967,1.38478716283804e-13
"803",202,0.28493124160787,0.00399889401226065,1,0.0175675675675676,0,0.28493227031967,1.38478716283804e-13
"804",203,1.94554603763303,0.028496498107888,0,0.00900900900900901,0,1.94554596931293,3.96323600490898e-17
"805",203,1.94554603763303,0.028496498107888,0.1,0.0145945945945946,5.76141903333729e-07,1.94554596931293,3.96323600490898e-17
"806",203,1.94554603763303,0.028496498107888,0.2,0.0645945945945946,0.000100851122582146,1.94554596931293,3.96323600490898e-17
"807",203,1.94554603763303,0.028496498107888,0.3,0.018018018018018,0.00182485910744675,1.94554596931293,3.96323600490898e-17
"808",203,1.94554603763303,0.028496498107888,0.4,0.0271171171171171,0.0126846221181354,1.94554596931293,3.96323600490898e-17
"809",203,1.94554603763303,0.028496498107888,0.5,0.0878378378378378,0.05051243930806,1.94554596931293,3.96323600490898e-17
"810",203,1.94554603763303,0.028496498107888,0.6,0.123603603603604,0.135225466340812,1.94554596931293,3.96323600490898e-17
"811",203,1.94554603763303,0.028496498107888,0.7,0.175135135135135,0.256434627240797,1.94554596931293,3.96323600490898e-17
"812",203,1.94554603763303,0.028496498107888,0.8,0.373153153153153,0.329372266553304,1.94554596931293,3.96323600490898e-17
"813",203,1.94554603763303,0.028496498107888,0.9,0.0979279279279279,0.21384429206696,1.94554596931293,3.96323600490898e-17
"814",203,1.94554603763303,0.028496498107888,1,0.00900900900900901,0,1.94554596931293,3.96323600490898e-17
"815",204,6.95834123941733,0.0118696196445712,0,0.00900900900900901,0,6.9583412714438,2.59714824617207e-18
"816",204,6.95834123941733,0.0118696196445712,0.1,0.00900900900900901,1.54155868685992e-21,6.9583412714438,2.59714824617207e-18
"817",204,6.95834123941733,0.0118696196445712,0.2,0.00900900900900901,1.62443032734069e-13,6.9583412714438,2.59714824617207e-18
"818",204,6.95834123941733,0.0118696196445712,0.3,0.00900900900900901,5.1095848081906e-09,6.9583412714438,2.59714824617207e-18
"819",204,6.95834123941733,0.0118696196445712,0.4,0.00900900900900901,5.2482251505906e-06,6.9583412714438,2.59714824617207e-18
"820",204,6.95834123941733,0.0118696196445712,0.5,0.00900900900900901,0.00073514682935854,6.9583412714438,2.59714824617207e-18
"821",204,6.95834123941733,0.0118696196445712,0.6,0.00900900900900901,0.0248840845046798,6.9583412714438,2.59714824617207e-18
"822",204,6.95834123941733,0.0118696196445712,0.7,0.154954954954955,0.245419876201746,6.9583412714438,2.59714824617207e-18
"823",204,6.95834123941733,0.0118696196445712,0.8,0.591891891891892,0.600783072695115,6.9583412714438,2.59714824617207e-18
"824",204,6.95834123941733,0.0118696196445712,0.9,0.181081081081081,0.128172566434203,6.9583412714438,2.59714824617207e-18
"825",204,6.95834123941733,0.0118696196445712,1,0.00900900900900901,0,6.9583412714438,2.59714824617207e-18
"826",205,0.0661891903141816,0.0128798841683429,0,0.0571171171171171,0,0.0661901875393504,3.68070425213487e-13
"827",205,0.0661891903141816,0.0128798841683429,0.1,0.0604504504504505,0.0794777949051657,0.0661901875393504,3.68070425213487e-13
"828",205,0.0661891903141816,0.0128798841683429,0.2,0.0855855855855856,0.0947457617521078,0.0661901875393504,3.68070425213487e-13
"829",205,0.0661891903141816,0.0128798841683429,0.3,0.0909009009009009,0.104554493687452,0.0661901875393504,3.68070425213487e-13
"830",205,0.0661891903141816,0.0128798841683429,0.4,0.11009009009009,0.111683733776691,0.0661901875393504,3.68070425213487e-13
"831",205,0.0661891903141816,0.0128798841683429,0.5,0.12963963963964,0.117059472660707,0.0661901875393504,3.68070425213487e-13
"832",205,0.0661891903141816,0.0128798841683429,0.6,0.152072072072072,0.121047531755664,0.0661901875393504,3.68070425213487e-13
"833",205,0.0661891903141816,0.0128798841683429,0.7,0.125675675675676,0.123711752649935,0.0661901875393504,3.68070425213487e-13
"834",205,0.0661891903141816,0.0128798841683429,0.8,0.104954954954955,0.124769772118984,0.0661901875393504,3.68070425213487e-13
"835",205,0.0661891903141816,0.0128798841683429,0.9,0.0454054054054054,0.122949686693294,0.0661901875393504,3.68070425213487e-13
"836",205,0.0661891903141816,0.0128798841683429,1,0.0381081081081081,0,0.0661901875393504,3.68070425213487e-13
"837",206,0.0708300056130737,0.168639812928448,0,0.0108989371284453,0,0.0708308607749001,2.6415835471159e-13
"838",206,0.0708300056130737,0.168639812928448,0.1,0.0118897495946676,0.0775793198952715,0.0708308607749001,2.6415835471159e-13
"839",206,0.0708300056130737,0.168639812928448,0.2,0.114123581336696,0.0936290592300851,0.0708308607749001,2.6415835471159e-13
"840",206,0.0708300056130737,0.168639812928448,0.3,0.217798594847775,0.104038305287867,0.0708308607749001,2.6415835471159e-13
"841",206,0.0708300056130737,0.168639812928448,0.4,0.0116195280129706,0.111647518140352,0.0708308607749001,2.6415835471159e-13
"842",206,0.0708300056130737,0.168639812928448,0.5,0.0875517924698253,0.11740787085327,0.0708308607749001,2.6415835471159e-13
"843",206,0.0708300056130737,0.168639812928448,0.6,0.454152404972077,0.121693311158573,0.0708308607749001,2.6415835471159e-13
"844",206,0.0708300056130737,0.168639812928448,0.7,0.0229688344442443,0.124561738931968,0.0708308607749001,2.6415835471159e-13
"845",206,0.0708300056130737,0.168639812928448,0.8,0.0457575211673572,0.125702060705283,0.0708308607749001,2.6415835471159e-13
"846",206,0.0708300056130737,0.168639812928448,0.9,0.0116195280129706,0.12374081579733,0.0708308607749001,2.6415835471159e-13
"847",206,0.0708300056130737,0.168639812928448,1,0.0116195280129706,0,0.0708308607749001,2.6415835471159e-13
"848",207,0.333933678159887,0.0510942269420202,0,0.00900900900900901,0,0.333934640070926,1.00093208734572e-13
"849",207,0.333933678159887,0.0510942269420202,0.1,0.0195495495495495,0.0177073599102618,0.333934640070926,1.00093208734572e-13
"850",207,0.333933678159887,0.0510942269420202,0.2,0.00900900900900901,0.0429703092659055,0.333934640070926,1.00093208734572e-13
"851",207,0.333933678159887,0.0510942269420202,0.3,0.0495495495495495,0.0706340685582454,0.333934640070926,1.00093208734572e-13
"852",207,0.333933678159887,0.0510942269420202,0.4,0.103513513513513,0.0985243191334487,0.333934640070926,1.00093208734572e-13
"853",207,0.333933678159887,0.0510942269420202,0.5,0.147747747747748,0.124895912671021,0.333934640070926,1.00093208734572e-13
"854",207,0.333933678159887,0.0510942269420202,0.6,0.304054054054054,0.14789444017254,0.333934640070926,1.00093208734572e-13
"855",207,0.333933678159887,0.0510942269420202,0.7,0.194414414414414,0.165064525094737,0.333934640070926,1.00093208734572e-13
"856",207,0.333933678159887,0.0510942269420202,0.8,0.145135135135135,0.172310920124231,0.333934640070926,1.00093208734572e-13
"857",207,0.333933678159887,0.0510942269420202,0.9,0.00900900900900901,0.15999814506961,0.333934640070926,1.00093208734572e-13
"858",207,0.333933678159887,0.0510942269420202,1,0.00900900900900901,0,0.333934640070926,1.00093208734572e-13
"859",23,0.192567287818416,0.141069373064809,0,0.0297324083250743,0,0.192568653788704,3.65776157321791e-13
"860",23,0.192567287818416,0.141069373064809,0.1,0.0263086764573385,0.0400646381675594,0.192568653788704,3.65776157321791e-13
"861",23,0.192567287818416,0.141069373064809,0.2,0.0691954230110821,0.0668013195977024,0.192568653788704,3.65776157321791e-13
"862",23,0.192567287818416,0.141069373064809,0.3,0.0865843769708983,0.0889724099741213,0.192568653788704,3.65776157321791e-13
"863",23,0.192567287818416,0.141069373064809,0.4,0.0313541760518966,0.107795355036973,0.192568653788704,3.65776157321791e-13
"864",23,0.192567287818416,0.141069373064809,0.5,0.0263086764573385,0.123594493741724,0.192568653788704,3.65776157321791e-13
"865",23,0.192567287818416,0.141069373064809,0.6,0.456167222272277,0.136247422693836,0.192568653788704,3.65776157321791e-13
"866",23,0.192567287818416,0.141069373064809,0.7,0.0710874853590414,0.145156413414163,0.192568653788704,3.65776157321791e-13
